word	count	candidate	count	score	difference
kadonna	5	kadonda	2	1.0	Changed 'n' to 'd' at position 6
kadouve	5	kajouve	2	1.0	Changed 'd' to 'j' at position 3
kadouve	5	kakouve	2	1.0	Changed 'd' to 'k' at position 3
kalungu	5	kahungu	2	1.0	Changed 'l' to 'h' at position 3
hungjoh	5	hungtoh	2	1.0	Changed 'j' to 't' at position 5
sah-uva	5	soh-uva	2	1.0	Changed 'a' to 'o' at position 2
lhingin	5	lhengin	2	1.0	Changed 'i' to 'e' at position 3
lhakang	5	lhavang	2	1.0	Changed 'k' to 'v' at position 4
lungtah	5	lungtoh	2	1.0	Changed 'a' to 'o' at position 6
pakaito	5	pakaite	2	1.0	Changed 'o' to 'e' at position 7
phungin	5	phangin	2	1.0	Changed 'u' to 'a' at position 3
phungin	5	phongin	2	1.0	Changed 'u' to 'o' at position 3
phatlou	5	phallou	2	1.0	Changed 't' to 'l' at position 4
phatlou	5	phahlou	2	1.0	Changed 't' to 'h' at position 4
bahgama	5	bahgamu	2	1.0	Changed 'a' to 'u' at position 7
eikouvu	5	eihouvu	2	1.0	Changed 'k' to 'h' at position 3
umlouva	5	umlouna	2	1.0	Changed 'v' to 'n' at position 6
akhomun	5	akihomun	2	1.0	Added 'i' at position 3
kakicha	5	kakichan	2	1.0	Added 'n' at position 8
kitohsa	5	kitohsah	2	1.0	Added 'h' at position 8
koukhom	5	koukhoma	2	1.0	Added 'a' at position 8
achangu	5	achangun	2	1.0	Added 'n' at position 8
anahing	5	analhing	2	1.0	Added 'l' at position 4
nakihop	5	nakichop	2	1.0	Added 'c' at position 5
agihsal	5	agihsala	2	1.0	Added 'a' at position 8
achanun	5	achangun	2	1.0	Added 'g' at position 6
adangka	5	adangkau	2	1.0	Added 'u' at position 8
achepeh	5	achenpeh	2	1.0	Added 'n' at position 5
ahintan	5	ahingtan	2	1.0	Added 'g' at position 5
bahgama	5	bahgampa	2	1.0	Added 'p' at position 7
achapan	5	achapang	2	1.0	Added 'g' at position 8
achapan	5	a-chapan	2	1.0	Added '-' at position 2
eidalha	5	eidalhan	2	1.0	Added 'n' at position 8
kadonna	5	kaidonna	2	1.0	Added 'i' at position 3
eiholte	5	eiholten	2	1.0	Added 'n' at position 8
vahmang	5	vahmanga	2	1.0	Added 'a' at position 8
angolna	5	angolnau	2	1.0	Added 'u' at position 8
lungtah	5	lungthah	2	1.0	Added 'h' at position 6
hasah-in	5	hasuh-in	2	1.0	Changed 'a' to 'u' at position 4
ahungsoh	5	ahungsuh	2	1.0	Changed 'o' to 'u' at position 7
achotsah	5	achonsah	2	1.0	Changed 't' to 'n' at position 5
achotsah	5	acholsah	2	1.0	Changed 't' to 'l' at position 5
adonkham	5	adonkhah	2	1.0	Changed 'm' to 'h' at position 8
akitahna	5	akivahna	2	1.0	Changed 't' to 'v' at position 4
akholsoh	5	acholsoh	2	1.0	Changed 'k' to 'c' at position 2
akholsoh	5	akholsah	2	1.0	Changed 'o' to 'a' at position 7
akholsoh	5	akholdoh	2	1.0	Changed 's' to 'd' at position 6
athiltou	5	athiltoh	2	1.0	Changed 'u' to 'h' at position 8
alongman	5	alongtan	2	1.0	Changed 'm' to 't' at position 6
ameikong	5	ameikung	2	1.0	Changed 'o' to 'u' at position 6
amaiyuva	5	ataiyuva	2	1.0	Changed 'm' to 't' at position 2
amaiyuva	5	ameiyuva	2	1.0	Changed 'a' to 'e' at position 3
agotauve	5	apotauve	2	1.0	Changed 'g' to 'p' at position 2
akihedoh	5	akihodoh	2	1.0	Changed 'e' to 'o' at position 5
akihedoh	5	akiledoh	2	1.0	Changed 'h' to 'l' at position 4
akihedoh	5	akihesoh	2	1.0	Changed 'd' to 's' at position 6
avahmang	5	alahmang	2	1.0	Changed 'v' to 'l' at position 2
akipedoh	5	akiledoh	2	1.0	Changed 'p' to 'l' at position 4
beh-uvin	5	boh-uvin	2	1.0	Changed 'e' to 'o' at position 2
kimansah	5	kamansah	2	1.0	Changed 'i' to 'a' at position 2
kihetsah	5	kivetsah	2	1.0	Changed 'h' to 'v' at position 3
katahsah	5	kajahsah	2	1.0	Changed 't' to 'j' at position 3
katahsah	5	kabahsah	2	1.0	Changed 't' to 'b' at position 3
kalansah	5	kamansah	2	1.0	Changed 'l' to 'm' at position 3
katanpeh	5	kitanpeh	2	1.0	Changed 'a' to 'i' at position 2
kigah-in	5	kigeh-in	2	1.0	Changed 'a' to 'e' at position 4
kigah-in	5	kigah-un	2	1.0	Changed 'i' to 'u' at position 7
kisathah	5	kisalhah	2	1.0	Changed 't' to 'l' at position 5
katouvin	5	katiuvin	2	1.0	Changed 'o' to 'i' at position 4
katouvin	5	katouvun	2	1.0	Changed 'i' to 'u' at position 7
kikhodoh	5	kichodoh	2	1.0	Changed 'k' to 'c' at position 3
kalengpa	5	kalengpi	2	1.0	Changed 'a' to 'i' at position 8
kadeitah	5	kaseitah	2	1.0	Changed 'd' to 's' at position 3
kinemsah	5	kinomsah	2	1.0	Changed 'e' to 'o' at position 4
kathanom	5	kathanop	2	1.0	Changed 'm' to 'p' at position 8
kaheidoh	5	kaneidoh	2	1.0	Changed 'h' to 'n' at position 3
kihonpeh	5	kihoipeh	2	1.0	Changed 'n' to 'i' at position 5
kihonpeh	5	kigonpeh	2	1.0	Changed 'h' to 'g' at position 3
lhangsam	5	lhanggam	2	1.0	Changed 's' to 'g' at position 6
twiphung	5	twichung	2	1.0	Changed 'p' to 'c' at position 4
tilouvin	5	talouvin	2	1.0	Changed 'i' to 'a' at position 2
thahatpa	5	thahat'a	2	1.0	Changed 'p' to ''' at position 7
themchan	5	theichan	2	1.0	Changed 'm' to 'i' at position 4
changmai	5	changvai	2	1.0	Changed 'm' to 'v' at position 6
namuphah	5	namukhah	2	1.0	Changed 'p' to 'k' at position 5
nahetsoh	5	nahetjoh	2	1.0	Changed 's' to 'j' at position 6
nahetsoh	5	nahettoh	2	1.0	Changed 's' to 't' at position 6
naboljin	5	naboljie	2	1.0	Changed 'n' to 'e' at position 8
naheuvin	5	nah-uvin	2	1.0	Changed 'e' to '-' at position 4
vaihomte	5	vaihomle	2	1.0	Changed 't' to 'l' at position 7
eidalhah	5	eidalhan	2	1.0	Changed 'h' to 'n' at position 8
eidinsah	5	eihinsah	2	1.0	Changed 'd' to 'h' at position 3
angahmun	5	a-ngahmun	2	1.0	Added '-' at position 2
katahsah	5	kathahsah	2	1.0	Added 'h' at position 4
nethanel	5	nethan'el	2	1.0	Added ''' at position 7
achotpha	5	achotphan	2	1.0	Added 'n' at position 9
nathilmu	5	nathilmuu	2	1.0	Added 'u' at position 9
vanchung	5	vanchunga	2	1.0	Added 'a' at position 9
kathisah	5	kathimsah	2	1.0	Added 'm' at position 6
kalengpa	5	kalengpau	2	1.0	Added 'u' at position 9
akihamdoh	5	akilamdoh	2	1.0	Changed 'h' to 'l' at position 4
akavamtai	5	akavamtan	2	1.0	Changed 'i' to 'n' at position 9
ahinkaiya	5	ahinlaiya	2	1.0	Changed 'k' to 'l' at position 5
akoiyuvin	5	akaiyuvin	2	1.0	Changed 'o' to 'a' at position 3
ajontauve	5	ajoptauve	2	1.0	Changed 'n' to 'p' at position 4
alunghang	5	alunghana	2	1.0	Changed 'g' to 'a' at position 9
akipah-in	5	akipoh-in	2	1.0	Changed 'a' to 'o' at position 5
akichomin	5	akichonin	2	1.0	Changed 'm' to 'n' at position 7
naseiyuva	5	nadeiyuva	2	1.0	Changed 's' to 'd' at position 3
naphatsah	5	nalhatsah	2	1.0	Changed 'p' to 'l' at position 3
neipaidoh	5	neikaidoh	2	1.0	Changed 'p' to 'k' at position 4
michingte	5	michingto	2	1.0	Changed 'e' to 'o' at position 9
masangpeh	5	masangleh	2	1.0	Changed 'p' to 'l' at position 7
kihinghoi	5	kahinghoi	2	1.0	Changed 'i' to 'a' at position 2
kakidoupi	5	kakihoupi	2	1.0	Changed 'd' to 'h' at position 5
katolmang	5	kasolmang	2	1.0	Changed 't' to 's' at position 3
kathouvin	5	kithouvin	2	1.0	Changed 'a' to 'i' at position 2
kichatsah	5	kichansah	2	1.0	Changed 't' to 'n' at position 6
kichatsah	5	kichatsoh	2	1.0	Changed 'a' to 'o' at position 8
kingailut	5	kingailua	2	1.0	Changed 't' to 'a' at position 9
mahalalel	5	mahalaleel	2	1.0	Added 'e' at position 9
kasepaite	5	kasepaiteu	2	1.0	Added 'u' at position 10
achoisang	5	achoisanga	2	1.0	Added 'a' at position 10
katolmang	5	katolmanga	2	1.0	Added 'a' at position 10
kagamsung	5	kagamsungu	2	1.0	Added 'u' at position 10
michingte	5	michingten	2	1.0	Added 'n' at position 10
migilouho	5	migilouhon	2	1.0	Added 'n' at position 10
namitheng	5	namintheng	2	1.0	Added 'n' at position 5
akihongin	5	akiphongin	2	1.0	Added 'p' at position 4
nahsahmon	5	nahsahmona	2	1.0	Added 'a' at position 10
kichamdel	5	kichamdela	2	1.0	Added 'a' at position 10
akichenpin	5	akikhenpin	2	1.0	Changed 'c' to 'k' at position 4
adinsah-in	5	ahinsah-in	2	1.0	Changed 'd' to 'h' at position 2
adinsah-in	5	ajinsah-in	2	1.0	Changed 'd' to 'j' at position 2
akichaitai	5	akichaitan	2	1.0	Changed 'i' to 'n' at position 10
ajotpeh-in	5	adotpeh-in	2	1.0	Changed 'j' to 'd' at position 2
angaitouve	5	angaitauve	2	1.0	Changed 'o' to 'a' at position 7
kagamsunga	5	kagamsungu	2	1.0	Changed 'a' to 'u' at position 10
kipah-uvin	5	kipoh-uvin	2	1.0	Changed 'a' to 'o' at position 4
alhaijelin	5	alhaijel'in	2	1.0	Added ''' at position 9
akelngoite	5	akelngoiteu	2	1.0	Added 'u' at position 11
nahuhhingna	5	nahuhhingpa	2	1.0	Changed 'n' to 'p' at position 10
du	6	diu	2288	1.0	Added 'i' at position 2
chau	6	chanu	297	1.0	Added 'n' at position 4
lona	6	louna	294	1.0	Added 'u' at position 3
vanin	6	vangin	239	1.0	Added 'g' at position 4
du	6	dou	188	1.0	Added 'o' at position 2
lona	6	lhona	166	1.0	Added 'h' at position 2
nala	6	nalah	163	1.0	Added 'h' at position 5
tale	6	talen	155	1.0	Added 'n' at position 5
athibol	6	athilbol	145	1.0	Added 'l' at position 5
dunguiyin	6	dungjuiyin	142	1.0	Added 'j' at position 5
kakhu	6	kakhut	126	1.0	Added 't' at position 6
tuna	6	tunia	115	1.0	Added 'i' at position 4
nala	6	nalai	106	1.0	Added 'i' at position 5
kato	6	katao	98	1.0	Added 'a' at position 4
nana	6	nanga	96	1.0	Added 'g' at position 4
atih	6	aitih	81	1.0	Added 'i' at position 2
tuna	6	touna	78	1.0	Added 'o' at position 2
itin	6	intin	76	1.0	Added 'n' at position 2
nahen	6	naheng	61	1.0	Added 'g' at position 6
lep	6	lhep	60	1.0	Added 'h' at position 2
galhang	6	gal-hang	58	1.0	Added '-' at position 4
nana	6	natna	56	1.0	Added 't' at position 3
nahen	6	nachen	56	1.0	Added 'c' at position 3
ahai	6	ahazi	52	1.0	Added 'z' at position 4
ahai	6	alhai	50	1.0	Added 'l' at position 2
ahai	6	aphai	49	1.0	Added 'p' at position 2
aju	6	ajui	47	1.0	Added 'i' at position 4
azri	6	azari	47	1.0	Added 'a' at position 3
kihila	6	kihilna	45	1.0	Added 'n' at position 6
aju	6	ajou	43	1.0	Added 'o' at position 3
kato	6	katoh	37	1.0	Added 'h' at position 5
vangu	6	vangun	36	1.0	Added 'n' at position 6
kahia	6	kahiya	34	1.0	Added 'y' at position 5
lona	6	lonna	33	1.0	Added 'n' at position 4
gaman	6	gamtan	33	1.0	Added 't' at position 4
nahia	6	nahiya	33	1.0	Added 'y' at position 5
kihahsela	6	kihahselna	33	1.0	Added 'n' at position 9
sena	6	setna	31	1.0	Added 't' at position 3
lungsa	6	lungsat	29	1.0	Added 't' at position 7
suhmanga	6	suhmangna	27	1.0	Added 'n' at position 8
ilam	6	inlam	26	1.0	Added 'n' at position 2
nakhop	6	nakhopi	26	1.0	Added 'i' at position 7
nadalha	6	nadalhah	26	1.0	Added 'h' at position 8
toltha	6	tolthat	25	1.0	Added 't' at position 7
kihongdoh	6	kiphongdoh	25	1.0	Added 'p' at position 3
akivo	6	akivon	23	1.0	Added 'n' at position 6
ahitha	6	ahithai	22	1.0	Added 'i' at position 7
tale	6	taleh	20	1.0	Added 'h' at position 5
sesa	6	semsa	20	1.0	Added 'm' at position 3
du	6	duh	19	1.0	Added 'h' at position 3
apet	6	aphet	18	1.0	Added 'h' at position 3
mera	6	merar	18	1.0	Added 'r' at position 5
soa	6	soma	17	1.0	Added 'm' at position 3
puna	6	putna	17	1.0	Added 't' at position 3
nahom	6	nachom	17	1.0	Added 'c' at position 3
kilai	6	kimlai	17	1.0	Added 'm' at position 3
lumin	6	lhumin	17	1.0	Added 'h' at position 2
alungsa	6	alungsat	17	1.0	Added 't' at position 8
du	6	dau	16	1.0	Added 'a' at position 2
tuna	6	tunna	16	1.0	Added 'n' at position 4
sena	6	semna	16	1.0	Added 'm' at position 3
i-atile	6	i-atileh	16	1.0	Added 'h' at position 8
iatileh	6	i-atileh	16	1.0	Added '-' at position 2
akingauvin	6	aki-ngauvin	16	1.0	Added '-' at position 4
a-o	6	a-op	15	1.0	Added 'p' at position 4
nala	6	nalha	15	1.0	Added 'h' at position 4
ahai	6	akhai	15	1.0	Added 'k' at position 2
akika	6	akikai	15	1.0	Added 'i' at position 6
kinai	6	kingai	15	1.0	Added 'g' at position 4
khul	6	khula	14	1.0	Added 'a' at position 5
amala	6	amanla	14	1.0	Added 'n' at position 4
peh-u	6	peh-un	14	1.0	Added 'n' at position 6
kato	6	katom	13	1.0	Added 'm' at position 5
nala	6	nalam	13	1.0	Added 'm' at position 5
agache	6	agachen	13	1.0	Added 'n' at position 7
nelouvin	6	neilouvin	13	1.0	Added 'i' at position 3
a-pa	6	a-upa	12	1.0	Added 'u' at position 3
kateh	6	katheh	12	1.0	Added 'h' at position 4
timna	6	timnah	12	1.0	Added 'h' at position 6
kaheh	6	katheh	12	1.0	Added 't' at position 3
amupha	6	amuphat	12	1.0	Added 't' at position 7
nahsahmo	6	nahsahmoa	12	1.0	Added 'a' at position 9
bethshemesh	6	beth-shemesh	12	1.0	Added '-' at position 5
ahai	6	achai	11	1.0	Added 'c' at position 2
sena	6	seina	11	1.0	Added 'i' at position 3
kaphe	6	kaphet	11	1.0	Added 't' at position 6
atumin	6	athumin	11	1.0	Added 'h' at position 3
heluva	6	helouva	11	1.0	Added 'o' at position 4
honsung	6	honsunga	11	1.0	Added 'a' at position 8
du	6	dum	10	1.0	Added 'm' at position 3
heu	6	helu	10	1.0	Added 'l' at position 3
soa	6	sona	10	1.0	Added 'n' at position 3
sah-u	6	sah-un	10	1.0	Added 'n' at position 6
apauvin	6	aphauvin	10	1.0	Added 'h' at position 3
ka-insung	6	ka-insunga	10	1.0	Added 'a' at position 10
aju	6	ajuh	9	1.0	Added 'h' at position 4
lona	6	longa	9	1.0	Added 'g' at position 4
nana	6	nanah	9	1.0	Added 'h' at position 5
hoijo	6	hoijoh	9	1.0	Added 'h' at position 6
kilai	6	kilhai	9	1.0	Added 'h' at position 4
akikha	6	akikhan	9	1.0	Added 'n' at position 7
tilouva	6	tailouva	9	1.0	Added 'a' at position 2
a-an	6	a-ang	8	1.0	Added 'g' at position 5
teko	6	tekoa	8	1.0	Added 'a' at position 5
nana	6	nanao	8	1.0	Added 'o' at position 5
kumko	6	kumkho	8	1.0	Added 'h' at position 5
anjon	6	anjong	8	1.0	Added 'g' at position 6
khatan	6	khatman	8	1.0	Added 'm' at position 5
inting	6	ingting	8	1.0	Added 'g' at position 3
asadan	6	asandan	8	1.0	Added 'n' at position 4
lengdoh	6	lhengdoh	8	1.0	Added 'h' at position 2
taitoma	6	taitomna	8	1.0	Added 'n' at position 7
galkaiyu	6	galkaiyun	8	1.0	Added 'n' at position 9
du	6	deu	7	1.0	Added 'e' at position 2
tuna	6	tunla	7	1.0	Added 'l' at position 4
avan	6	avang	7	1.0	Added 'g' at position 5
nala	6	nalal	7	1.0	Added 'l' at position 5
eitha	6	eithat	7	1.0	Added 't' at position 6
akika	6	akikan	7	1.0	Added 'n' at position 6
akika	6	akikam	7	1.0	Added 'm' at position 6
nahen	6	nathen	7	1.0	Added 't' at position 3
seida	6	seidan	7	1.0	Added 'n' at position 6
akiput	6	akiphut	7	1.0	Added 'h' at position 5
atopeh	6	ataopeh	7	1.0	Added 'a' at position 3
akikha	6	akikhah	7	1.0	Added 'h' at position 7
amupha	6	amuphah	7	1.0	Added 'h' at position 7
sohcha	6	sohchan	7	1.0	Added 'n' at position 7
atantai	6	atangtai	7	1.0	Added 'g' at position 5
kasugam	6	kasuhgam	7	1.0	Added 'h' at position 5
nehemiah	6	nehemi'ah	7	1.0	Added ''' at position 7
ajatauve	6	ajamtauve	7	1.0	Added 'm' at position 4
kangaito	6	ka-ngaito	7	1.0	Added '-' at position 3
kilhadohna	6	kilhatdohna	7	1.0	Added 't' at position 6
car	6	cor	6	1.0	Changed 'a' to 'o' at position 2
eth	6	ech	6	1.0	Changed 't' to 'c' at position 2
aju	6	ajum	6	1.0	Added 'm' at position 4
zeb	6	zeeb	6	1.0	Added 'e' at position 3
ajen	6	ajel	6	1.0	Changed 'n' to 'l' at position 4
ajen	6	aden	6	1.0	Changed 'j' to 'd' at position 2
ajel	6	azel	6	1.0	Changed 'j' to 'z' at position 2
avan	6	a-an	6	1.0	Changed 'v' to '-' at position 2
adap	6	adep	6	1.0	Changed 'a' to 'e' at position 3
aden	6	adep	6	1.0	Changed 'n' to 'p' at position 4
nala	6	nana	6	1.0	Changed 'l' to 'n' at position 3
sesa	6	sena	6	1.0	Changed 's' to 'n' at position 3
itin	6	itina	6	1.0	Added 'a' at position 5
tuna	6	tupna	6	1.0	Added 'p' at position 3
atoa	6	athoa	6	1.0	Added 'h' at position 3
kato	6	katol	6	1.0	Added 'l' at position 5
nala	6	nalap	6	1.0	Added 'p' at position 5
athoi	6	athoa	6	1.0	Changed 'i' to 'a' at position 5
angam	6	angim	6	1.0	Changed 'a' to 'i' at position 4
kateh	6	kaheh	6	1.0	Changed 't' to 'h' at position 3
kimeh	6	kikeh	6	1.0	Changed 'm' to 'k' at position 3
kilai	6	kinai	6	1.0	Changed 'l' to 'n' at position 3
kilai	6	kisai	6	1.0	Changed 'l' to 's' at position 3
kinai	6	kisai	6	1.0	Changed 'n' to 's' at position 3
kanop	6	kavop	6	1.0	Changed 'n' to 'v' at position 3
kidom	6	kigom	6	1.0	Changed 'd' to 'g' at position 3
kivop	6	kavop	6	1.0	Changed 'i' to 'a' at position 2
kasai	6	kisai	6	1.0	Changed 'a' to 'i' at position 2
kisai	6	kisam	6	1.0	Changed 'i' to 'm' at position 5
nahom	6	nahop	6	1.0	Changed 'm' to 'p' at position 5
nateh	6	naveh	6	1.0	Changed 't' to 'v' at position 3
namel	6	nasel	6	1.0	Changed 'm' to 's' at position 3
nahia	6	nadia	6	1.0	Changed 'h' to 'd' at position 3
geosa	6	gemsa	6	1.0	Changed 'o' to 'm' at position 3
akika	6	akikha	6	1.0	Added 'h' at position 5
nahop	6	nakhop	6	1.0	Added 'k' at position 3
nakum	6	nakhum	6	1.0	Added 'h' at position 4
kanah	6	kanahi	6	1.0	Added 'i' at position 6
nahia	6	nahina	6	1.0	Added 'n' at position 5
sangu	6	sangun	6	1.0	Added 'n' at position 6
kikhui	6	kikhum	6	1.0	Changed 'i' to 'm' at position 6
kiphat	6	kiphah	6	1.0	Changed 't' to 'h' at position 6
chohna	6	cholna	6	1.0	Changed 'h' to 'l' at position 4
chohna	6	chahna	6	1.0	Changed 'o' to 'a' at position 3
namina	6	nahina	6	1.0	Changed 'm' to 'h' at position 3
agahol	6	agahil	6	1.0	Changed 'o' to 'i' at position 5
akinah	6	akigah	6	1.0	Changed 'n' to 'g' at position 4
agache	6	anache	6	1.0	Changed 'g' to 'n' at position 2
ahitha	6	amitha	6	1.0	Changed 'h' to 'm' at position 2
jenlen	6	jenlea	6	1.0	Changed 'n' to 'a' at position 6
heluve	6	heluva	6	1.0	Changed 'e' to 'a' at position 6
thauva	6	thauve	6	1.0	Changed 'a' to 'e' at position 6
uvinte	6	uvinge	6	1.0	Changed 't' to 'g' at position 5
akikha	6	akikhai	6	1.0	Added 'i' at position 7
akikha	6	akikhap	6	1.0	Added 'p' at position 7
nahina	6	nahinna	6	1.0	Added 'n' at position 6
nahina	6	nahilna	6	1.0	Added 'l' at position 5
pandet	6	pangdet	6	1.0	Added 'g' at position 4
nahinna	6	nahilna	6	1.0	Changed 'n' to 'l' at position 5
nanunga	6	nalunga	6	1.0	Changed 'n' to 'l' at position 3
nakisel	6	nakisil	6	1.0	Changed 'e' to 'i' at position 6
agahven	6	agahvet	6	1.0	Changed 'n' to 't' at position 7
aneidoh	6	aneisoh	6	1.0	Changed 'd' to 's' at position 5
asohten	6	asohtan	6	1.0	Changed 'e' to 'a' at position 6
ahinjon	6	ahinson	6	1.0	Changed 'j' to 's' at position 5
apauvin	6	apouvin	6	1.0	Changed 'a' to 'o' at position 3
akikhai	6	akikhap	6	1.0	Changed 'i' to 'p' at position 7
ajah-in	6	avah-in	6	1.0	Changed 'j' to 'v' at position 2
asohpan	6	asohtan	6	1.0	Changed 'p' to 't' at position 5
ajamtai	6	asamtai	6	1.0	Changed 'j' to 's' at position 2
theijoh	6	theisoh	6	1.0	Changed 'j' to 's' at position 5
kasadoh	6	kasahdoh	6	1.0	Added 'h' at position 5
paitauve	6	pantauve	6	1.0	Changed 'i' to 'n' at position 3
kangaito	6	kingaito	6	1.0	Changed 'a' to 'i' at position 2
neihetsah	6	neivetsah	6	1.0	Changed 'h' to 'v' at position 4
kalhungui	6	kalhungun	6	1.0	Changed 'i' to 'n' at position 9
kihahsela	6	kihahselsa	6	1.0	Added 's' at position 9
kingaidam	6	ki-ngaidam	6	1.0	Added '-' at position 3
du	6	dup	5	1.0	Added 'p' at position 3
du	6	dul	5	1.0	Added 'l' at position 3
soa	6	saa	5	1.0	Changed 'o' to 'a' at position 2
soa	6	sia	5	1.0	Changed 'o' to 'i' at position 2
nuh	6	nua	5	1.0	Changed 'h' to 'a' at position 3
but	6	buz	5	1.0	Changed 't' to 'z' at position 3
eth	6	eph	5	1.0	Changed 't' to 'p' at position 2
ech	6	eph	5	1.0	Changed 'c' to 'p' at position 2
heu	6	hepu	5	1.0	Added 'p' at position 3
chup	6	chum	5	1.0	Changed 'p' to 'm' at position 4
chup	6	chul	5	1.0	Changed 'p' to 'l' at position 4
kato	6	ka-o	5	1.0	Changed 't' to '-' at position 3
ajen	6	agen	5	1.0	Changed 'j' to 'g' at position 2
ajen	6	ajin	5	1.0	Changed 'e' to 'i' at position 3
ajel	6	akel	5	1.0	Changed 'j' to 'k' at position 2
ajel	6	arel	5	1.0	Changed 'j' to 'r' at position 2
ahai	6	atai	5	1.0	Changed 'h' to 't' at position 2
ahai	6	ahau	5	1.0	Changed 'i' to 'u' at position 4
aden	6	agen	5	1.0	Changed 'd' to 'g' at position 2
azel	6	akel	5	1.0	Changed 'z' to 'k' at position 2
azel	6	arel	5	1.0	Changed 'z' to 'r' at position 2
uvam	6	uvem	5	1.0	Changed 'a' to 'e' at position 3
tuna	6	tuma	5	1.0	Changed 'n' to 'm' at position 3
sesa	6	sela	5	1.0	Changed 's' to 'l' at position 3
sesa	6	sera	5	1.0	Changed 's' to 'r' at position 3
sena	6	sela	5	1.0	Changed 'n' to 'l' at position 3
sena	6	sera	5	1.0	Changed 'n' to 'r' at position 3
ithi	6	ishi	5	1.0	Changed 't' to 's' at position 2
ithi	6	ithir	5	1.0	Added 'r' at position 5
aden	6	adena	5	1.0	Added 'a' at position 5
mera	6	merab	5	1.0	Added 'b' at position 5
nana	6	nanua	5	1.0	Added 'u' at position 4
vanin	6	vonin	5	1.0	Changed 'a' to 'o' at position 2
peh-u	6	peh-a	5	1.0	Changed 'u' to 'a' at position 5
hoijo	6	hoiyo	5	1.0	Changed 'j' to 'y' at position 4
holna	6	holpa	5	1.0	Changed 'n' to 'p' at position 4
huise	6	huile	5	1.0	Changed 's' to 'l' at position 4
akhah	6	akhao	5	1.0	Changed 'h' to 'o' at position 5
akika	6	akina	5	1.0	Changed 'k' to 'n' at position 4
avela	6	agela	5	1.0	Changed 'v' to 'g' at position 2
akivo	6	akido	5	1.0	Changed 'v' to 'd' at position 4
akivo	6	akiho	5	1.0	Changed 'v' to 'h' at position 4
akivo	6	akigo	5	1.0	Changed 'v' to 'g' at position 4
alhap	6	achap	5	1.0	Changed 'l' to 'c' at position 2
kibot	6	kikot	5	1.0	Changed 'b' to 'k' at position 3
kilai	6	kilui	5	1.0	Changed 'a' to 'u' at position 4
kajih	6	kajuh	5	1.0	Changed 'i' to 'u' at position 4
keina	6	ke-na	5	1.0	Changed 'i' to '-' at position 3
kitma	6	kitpa	5	1.0	Changed 'm' to 'p' at position 4
kitma	6	kitua	5	1.0	Changed 'm' to 'u' at position 4
kanop	6	kanom	5	1.0	Changed 'p' to 'm' at position 5
kikeh	6	kiken	5	1.0	Changed 'h' to 'n' at position 5
kaheh	6	kahuh	5	1.0	Changed 'e' to 'u' at position 4
kavun	6	kakun	5	1.0	Changed 'v' to 'k' at position 3
kavel	6	kamel	5	1.0	Changed 'v' to 'm' at position 3
kasai	6	kasap	5	1.0	Changed 'i' to 'p' at position 5
kagim	6	kalim	5	1.0	Changed 'g' to 'l' at position 3
kagim	6	kasim	5	1.0	Changed 'g' to 's' at position 3
kisai	6	kisap	5	1.0	Changed 'i' to 'p' at position 5
kisam	6	kisap	5	1.0	Changed 'm' to 'p' at position 5
monna	6	munna	5	1.0	Changed 'o' to 'u' at position 2
meisa	6	meika	5	1.0	Changed 's' to 'k' at position 4
sotna	6	sohna	5	1.0	Changed 't' to 'h' at position 3
sotna	6	solna	5	1.0	Changed 't' to 'l' at position 3
timna	6	tamna	5	1.0	Changed 'i' to 'a' at position 2
timna	6	temna	5	1.0	Changed 'i' to 'e' at position 2
totna	6	tolna	5	1.0	Changed 't' to 'l' at position 3
eitha	6	eipha	5	1.0	Changed 't' to 'p' at position 3
eisuh	6	eituh	5	1.0	Changed 's' to 't' at position 3
eipea	6	eipha	5	1.0	Changed 'e' to 'h' at position 4
nahom	6	natom	5	1.0	Changed 'h' to 't' at position 3
nahom	6	naham	5	1.0	Changed 'o' to 'a' at position 4
nateh	6	naleh	5	1.0	Changed 't' to 'l' at position 3
nateh	6	nabeh	5	1.0	Changed 't' to 'b' at position 3
nakan	6	nakon	5	1.0	Changed 'a' to 'o' at position 4
